id,title,original_title,source,file_path,ocr_chars,overlap_title,overlap_original,overlap_max,fuzzy_title,fuzzy_original,fuzzy_max,error
74650,Fantasmi,Fantasmi,variant,/8ykbl5Ax5LRg5UjJu2vlmngXjmg.jpg,8,0.0,0.0,0.0,0.875,0.875,0.875,
74650,Fantasmi,Fantasmi,variant,/vKMfMV1vPsRTiM4YQk603rMTdMh.jpg,18,0.0,0.0,0.0,0.32,0.32,0.32,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,primary,/bLXl3iBAUoDAVK7z3m8kXd7AAye.jpg,8,0.0,0.0,0.0,0.1463,0.0,0.1463,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,variant,/bLXl3iBAUoDAVK7z3m8kXd7AAye.jpg,8,0.0,0.0,0.0,0.1463,0.0,0.1463,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,variant,/nVYUiszbH7MvhD3pHPnkKbUKtfS.jpg,8,0.0,0.0,0.0,0.0,0.0,0.0,
80528,The Darkening,The Darkening,primary,/wicP7cM37z3uhNdV5SwoPBZfib6.jpg,14,0.5,0.5,0.5,0.5,0.5,0.5,
80528,The Darkening,The Darkening,variant,/wicP7cM37z3uhNdV5SwoPBZfib6.jpg,14,0.5,0.5,0.5,0.5,0.5,0.5,
81489,Carnivorous,Carnivorous,primary,/uJw5Tb7oCoBoalWKfvTxwt9zVZE.jpg,16,0.0,0.0,0.0,0.24,0.24,0.24,
81489,Carnivorous,Carnivorous,variant,/uJw5Tb7oCoBoalWKfvTxwt9zVZE.jpg,16,0.0,0.0,0.0,0.24,0.24,0.24,
82828,Melancholia,メランコリア,primary,/vmXW0lTUEkjpLdOuzZ06kyTca4T.jpg,16,0.0,0.0,0.0,0.3077,0.0,0.3077,
82828,Melancholia,メランコリア,variant,/vmXW0lTUEkjpLdOuzZ06kyTca4T.jpg,16,0.0,0.0,0.0,0.3077,0.0,0.3077,
82972,Curio,Curio,primary,/pFupZQWYGKBaMg9dZhcfj88BZ4A.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
82972,Curio,Curio,variant,/fLD3a9bc24ioDcPb2VVwat9HO00.jpg,9,0.0,0.0,0.0,0.1538,0.1538,0.1538,
82972,Curio,Curio,variant,/pFupZQWYGKBaMg9dZhcfj88BZ4A.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
83833,Nostrum,Nostrum,primary,/y33jBhkZAX8hw5WYwze44WCT2CE.jpg,10,0.0,0.0,0.0,0.2353,0.2353,0.2353,
83833,Nostrum,Nostrum,variant,/y33jBhkZAX8hw5WYwze44WCT2CE.jpg,10,0.0,0.0,0.0,0.2353,0.2353,0.2353,
84233,Don't Hang Up,Don't Hang Up,primary,/fccbAyx3DcSHwlR6iwEfwVFhvyD.jpg,13,1.0,1.0,1.0,1.0,1.0,1.0,
84233,Don't Hang Up,Don't Hang Up,variant,/1vVhbo2yoVdoxIdkQWPifQtYfaN.jpg,19,0.3333,0.3333,0.3333,0.4,0.4,0.4,
84233,Don't Hang Up,Don't Hang Up,variant,/Ap5Eg4tn2hSveoQfNoeswL8NBri.jpg,19,0.3333,0.3333,0.3333,0.4,0.4,0.4,
84233,Don't Hang Up,Don't Hang Up,variant,/fccbAyx3DcSHwlR6iwEfwVFhvyD.jpg,13,1.0,1.0,1.0,1.0,1.0,1.0,
84233,Don't Hang Up,Don't Hang Up,variant,/hmMO6JPOrdf63n3emcaeRwb6h6z.jpg,19,0.3333,0.3333,0.3333,0.4,0.4,0.4,
84233,Don't Hang Up,Don't Hang Up,variant,/tV4nKWtWBcoxckaEqMawSUSUSCs.jpg,19,0.3333,0.3333,0.3333,0.4,0.4,0.4,
92312,Django the Bastard,Django il bastardo,primary,/mEgACOh9FGP9g9XoAp8T4kYVK96.jpg,18,1.0,0.3333,1.0,1.0,0.8125,1.0,
92312,Django the Bastard,Django il bastardo,variant,/gtzylsOLaSkMGZDBiFb5PGbrT9A.jpg,41,1.0,0.3333,1.0,0.6275,0.549,0.6275,
92312,Django the Bastard,Django il bastardo,variant,/kCLooHddDxzBnNPfYnJzzeAa560.jpg,41,1.0,0.3333,1.0,0.6275,0.549,0.6275,
92312,Django the Bastard,Django il bastardo,variant,/lM9kTdGGSOTkSIHLbXX0SeZRQGr.jpg,21,0.3333,0.0,0.3333,0.2286,0.3429,0.3429,
92312,Django the Bastard,Django il bastardo,variant,/mEgACOh9FGP9g9XoAp8T4kYVK96.jpg,18,1.0,0.3333,1.0,1.0,0.8125,1.0,
92312,Django the Bastard,Django il bastardo,variant,/t3BEghEMWpCYuvNxVJc0QPXjqGa.jpg,18,1.0,0.3333,1.0,1.0,0.8125,1.0,
95008,Scream... and Die!,Scream... and Die!,primary,/lASZNs0GbkObV1ErUhzwgfIpNj9.jpg,14,1.0,1.0,1.0,1.0,1.0,1.0,
95008,Scream... and Die!,Scream... and Die!,variant,/46XK9HCl6n9P6QEbp6MqIAgEzOr.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
95008,Scream... and Die!,Scream... and Die!,variant,/4hZYGJrcmwMNK48A0VQWKI4W4zC.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
95008,Scream... and Die!,Scream... and Die!,variant,/aio85fbghDTwnL0NUrWGmsFKp9n.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
95008,Scream... and Die!,Scream... and Die!,variant,/lASZNs0GbkObV1ErUhzwgfIpNj9.jpg,14,1.0,1.0,1.0,1.0,1.0,1.0,
95008,Scream... and Die!,Scream... and Die!,variant,/pKdkR0xy0BW9yphKRCzwimWHWUE.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,primary,/wijtfpys0hHRi9ZGSYh7T3aJxCt.jpg,28,1.0,0.0,1.0,1.0,0.2727,1.0,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,variant,/wijtfpys0hHRi9ZGSYh7T3aJxCt.jpg,28,1.0,0.0,1.0,1.0,0.2727,1.0,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,variant,/xoE8nwmet7eQMQRTZ2rRJQmMJ86.jpg,9,0.0,0.0,0.0,0.1935,0.2759,0.2759,
101730,Henge,Henge,primary,/6lWQjl6cQwBT8lF0a5g52S6n2lb.jpg,13,0.0,0.0,0.0,0.1111,0.1111,0.1111,
101730,Henge,Henge,variant,/6lWQjl6cQwBT8lF0a5g52S6n2lb.jpg,13,0.0,0.0,0.0,0.1111,0.1111,0.1111,
101730,Henge,Henge,variant,/g1273UI7b05AxfIifNoW17oX5cf.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
102762,Awakening,Awakening,primary,/jUvlPAF8vCYtkmpus3LvwsQGwwd.jpg,15,0.0,0.0,0.0,0.3636,0.3636,0.3636,
102762,Awakening,Awakening,variant,/jUvlPAF8vCYtkmpus3LvwsQGwwd.jpg,15,0.0,0.0,0.0,0.3636,0.3636,0.3636,
109703,Cadaver Bay,Cadaver Bay,primary,/nzADzqDkgkilCPaQf1sNsR4X2cB.jpg,27,0.0,0.0,0.0,0.125,0.125,0.125,
109703,Cadaver Bay,Cadaver Bay,variant,/nzADzqDkgkilCPaQf1sNsR4X2cB.jpg,27,0.0,0.0,0.0,0.125,0.125,0.125,
109707,Flora,Flora,primary,/mgHbHHaclA8YfPvQBi6wRb8q1EY.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
109707,Flora,Flora,variant,/3YDHzKDQCOhZD0zmkl9WgbStNM4.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,
109707,Flora,Flora,variant,/j6mXoaE3s3ky1kldjBVnnz6gZac.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,
109707,Flora,Flora,variant,/jgofwLTLMVt2Xp4aPSqly7Nnmm6.jpg,38,0.0,0.0,0.0,0.2105,0.2105,0.2105,
109707,Flora,Flora,variant,/mgHbHHaclA8YfPvQBi6wRb8q1EY.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
109707,Flora,Flora,variant,/viCVRUXEeSh3Xa9nwamgNTRynxQ.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,primary,/1CHe4IOSHYoZzb7oV7eh4lVUH1x.jpg,15,0.375,0.375,0.375,0.5532,0.5532,0.5532,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/1CHe4IOSHYoZzb7oV7eh4lVUH1x.jpg,15,0.375,0.375,0.375,0.5532,0.5532,0.5532,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/cgQCJZaVoeCkdt13eh9ot8acZqd.jpg,52,0.0,0.0,0.0,0.2308,0.2308,0.2308,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/furozn9qtWgCrXHcywYGXHgeTuc.jpg,15,0.375,0.375,0.375,0.5532,0.5532,0.5532,
122742,El asesino del parking,El asesino del parking,primary,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,8,0.0,0.0,0.0,0.0741,0.0741,0.0741,
122742,El asesino del parking,El asesino del parking,variant,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,8,0.0,0.0,0.0,0.0741,0.0741,0.0741,
124046,B.O.R.N.,B.O.R.N.,primary,/trUBdVKkA3K2G1czud2hejVlYGl.jpg,18,0.0,0.0,0.0,0.1,0.1,0.1,
124046,B.O.R.N.,B.O.R.N.,variant,/eP4EzCF17EEerXMQGCPlqHtdYAV.jpg,8,0.0,0.0,0.0,1.0,1.0,1.0,
124046,B.O.R.N.,B.O.R.N.,variant,/trUBdVKkA3K2G1czud2hejVlYGl.jpg,18,0.0,0.0,0.0,0.1,0.1,0.1,
125294,Rough Draft,Rough Draft,primary,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,11,1.0,1.0,1.0,1.0,1.0,1.0,
125294,Rough Draft,Rough Draft,variant,/eYgvetyNQK3paZqZ1UvPjbvRuHy.jpg,25,0.0,0.0,0.0,0.2667,0.2667,0.2667,
125294,Rough Draft,Rough Draft,variant,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,11,1.0,1.0,1.0,1.0,1.0,1.0,
128655,Haunted High,Haunted High,primary,/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,10,0.0,0.0,0.0,0.1905,0.1905,0.1905,
128655,Haunted High,Haunted High,variant,/ajyIf0vd4yxtC8l1bbwIbi16BKm.jpg,10,0.0,0.0,0.0,0.1905,0.1905,0.1905,
128655,Haunted High,Haunted High,variant,/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,10,0.0,0.0,0.0,0.1905,0.1905,0.1905,
128655,Haunted High,Haunted High,variant,/vvBldMlCmq7WDI6eoWIHSAe1JfE.jpg,10,0.0,0.0,0.0,0.1905,0.1905,0.1905,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,primary,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,19,0.75,0.0,0.75,1.0,0.4375,1.0,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,variant,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,19,0.75,0.0,0.75,1.0,0.4375,1.0,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,variant,/z3lzHWlGRs5pD3qgDlIDtFAMojH.jpg,22,0.0,0.0,0.0,0.1714,0.2703,0.2703,
131815,The Sea Serpent,Serpiente de mar,primary,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,5,0.0,0.0,0.0,0.2222,0.2105,0.2222,
131815,The Sea Serpent,Serpiente de mar,variant,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,5,0.0,0.0,0.0,0.2222,0.2105,0.2222,
135973,Pennhurst,Pennhurst,primary,/nB5XpTMsO6ukDV0vzjseM45sKFa.jpg,18,0.0,0.0,0.0,0.0833,0.0833,0.0833,
135973,Pennhurst,Pennhurst,variant,/mFjoBkzeDbBmxM8jVfYcHOmmIac.jpg,16,0.0,0.0,0.0,0.2609,0.2609,0.2609,
135973,Pennhurst,Pennhurst,variant,/nB5XpTMsO6ukDV0vzjseM45sKFa.jpg,18,0.0,0.0,0.0,0.0833,0.0833,0.0833,
144839,Evil Stalks This House,Evil Stalks This House,primary,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,24,1.0,1.0,1.0,1.0,1.0,1.0,
144839,Evil Stalks This House,Evil Stalks This House,variant,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,24,1.0,1.0,1.0,1.0,1.0,1.0,
144839,Evil Stalks This House,Evil Stalks This House,variant,/e79AoyQhHzuzFR4yPY5ewQqhAFp.jpg,20,0.0,0.0,0.0,0.5,0.5,0.5,
144909,Charm,Charm,primary,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,23,0.0,0.0,0.0,0.08,0.08,0.08,
144909,Charm,Charm,variant,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,23,0.0,0.0,0.0,0.08,0.08,0.08,
163543,Shelf Life,Shelf Life,primary,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,10,1.0,1.0,1.0,1.0,1.0,1.0,
163543,Shelf Life,Shelf Life,variant,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,10,1.0,1.0,1.0,1.0,1.0,1.0,
163543,Shelf Life,Shelf Life,variant,/mCwnXpiPIyCMeWnIGVzsdRs6PqW.jpg,8,0.0,0.0,0.0,0.2353,0.2353,0.2353,
164423,Ghost of the Needle,Ghost of the Needle,primary,/1LS2hvSXLx7T8CWUgpcUwwBHC46.jpg,7,0.0,0.0,0.0,0.1739,0.1739,0.1739,
164423,Ghost of the Needle,Ghost of the Needle,variant,/1LS2hvSXLx7T8CWUgpcUwwBHC46.jpg,7,0.0,0.0,0.0,0.1739,0.1739,0.1739,
