id,title,original_title,source,file_path,ocr_chars,overlap_title,overlap_original,overlap_max,fuzzy_title,fuzzy_original,fuzzy_max,error
47431,To Make a Killing,To Make a Killing,variant,/3V9jxF3ZHE3KLSyU6QytBo4NPaE.jpg,592,0.0,0.0,0.0,0.0,0.0,0.0,
47431,To Make a Killing,To Make a Killing,variant,/8d86V178Rt2jKz9iirslBinnUL7.jpg,17,0.6667,0.6667,0.6667,0.5,0.5,0.5,
47431,To Make a Killing,To Make a Killing,variant,/o3SPVBBveLB6MgDLwUzEFR8r9T.jpg,266,0.0,0.0,0.0,0.0,0.0,0.0,
48808,Closet Space,Closet Space,primary,/1iXF33dWixSj6Q0hRIN1NYaFnvi.jpg,152,0.0,0.0,0.0,0.1386,0.1386,0.1386,
48808,Closet Space,Closet Space,variant,/1iXF33dWixSj6Q0hRIN1NYaFnvi.jpg,152,0.0,0.0,0.0,0.1386,0.1386,0.1386,
50604,Dark Woods,Dark Woods,primary,/5KjHJKWsfwssN1YCPo7u4Tl4l2x.jpg,307,0.0,0.0,0.0,0.0076,0.0076,0.0076,
50604,Dark Woods,Dark Woods,variant,/5KjHJKWsfwssN1YCPo7u4Tl4l2x.jpg,307,0.0,0.0,0.0,0.0076,0.0076,0.0076,
51176,Hellborn,Hellborn,primary,/r0KUoGBEO0sWxTr9hhLf78tXtDg.jpg,576,1.0,1.0,1.0,0.0,0.0,0.0,
51176,Hellborn,Hellborn,variant,/j67a01b7pSRKD5JMDBzqUYaOLj2.jpg,8,0.0,0.0,0.0,0.9333,0.9333,0.9333,
51176,Hellborn,Hellborn,variant,/qYWqTmqWEBdIsGFcWU2k73Rj0MX.jpg,76,0.0,0.0,0.0,0.169,0.169,0.169,
51176,Hellborn,Hellborn,variant,/r0KUoGBEO0sWxTr9hhLf78tXtDg.jpg,576,1.0,1.0,1.0,0.0,0.0,0.0,
51176,Hellborn,Hellborn,variant,/u5VdDoyXLuMSA193Jalh03FfrD3.jpg,106,0.0,0.0,0.0,0.1263,0.1263,0.1263,
56383,"Lisa, Lisa","Lisa, Lisa",primary,/rV6Irmd9RD0HZXhD7H8ucZceo3V.jpg,486,1.0,1.0,1.0,0.0,0.0,0.0,
56383,"Lisa, Lisa","Lisa, Lisa",variant,/1j7yOD5A6rvBthWHgwwZNniS8AW.jpg,26,0.0,0.0,0.0,0.3333,0.3333,0.3333,
56383,"Lisa, Lisa","Lisa, Lisa",variant,/2eXHfCuzBlUvceOQHD8gXzWW7XZ.jpg,28,0.0,0.0,0.0,0.2963,0.2963,0.2963,
56383,"Lisa, Lisa","Lisa, Lisa",variant,/cajXHMaotEMAKLz8HpRsPXx8yCr.jpg,387,1.0,1.0,1.0,0.0,0.0,0.0,
56383,"Lisa, Lisa","Lisa, Lisa",variant,/fj2PR0EnAakr9F0VhUe2uwESmII.jpg,26,0.0,0.0,0.0,0.3333,0.3333,0.3333,
56383,"Lisa, Lisa","Lisa, Lisa",variant,/rV6Irmd9RD0HZXhD7H8ucZceo3V.jpg,486,1.0,1.0,1.0,0.0,0.0,0.0,
58796,Canes,Canes,primary,/9tq55sjFuJ2NNt0IPrigFKSJ0u6.jpg,32,0.0,0.0,0.0,0.2424,0.2424,0.2424,
58796,Canes,Canes,variant,/5xCEKaeX0TBNDmXqFlJHA1kKYPG.jpg,521,0.0,0.0,0.0,0.0,0.0,0.0,
58796,Canes,Canes,variant,/7lsUOQzB8DzCUFRG9uibGJ7Hj2y.jpg,41,0.0,0.0,0.0,0.2286,0.2286,0.2286,
58796,Canes,Canes,variant,/9tq55sjFuJ2NNt0IPrigFKSJ0u6.jpg,32,0.0,0.0,0.0,0.2424,0.2424,0.2424,
58796,Canes,Canes,variant,/tXLja1NrO5XP02UlDzer9sYGZSs.jpg,122,0.0,0.0,0.0,0.0926,0.0926,0.0926,
64623,Vendetta,Zai shi zhui hun,primary,/3kL2yacKNzPZ6IrxFI8dHJqu6lx.jpg,126,1.0,0.0,1.0,0.1481,0.1416,0.1481,
64623,Vendetta,Zai shi zhui hun,variant,/3kL2yacKNzPZ6IrxFI8dHJqu6lx.jpg,126,1.0,0.0,1.0,0.1481,0.1416,0.1481,
69117,Unseen Evil 2,Unseen Evil 2,primary,/p13XVpFphqj2Dc92ZRUeYdKBWAf.jpg,34,0.0,0.0,0.0,0.2051,0.2051,0.2051,
69117,Unseen Evil 2,Unseen Evil 2,variant,/p13XVpFphqj2Dc92ZRUeYdKBWAf.jpg,34,0.0,0.0,0.0,0.2051,0.2051,0.2051,
69142,The Wrath,The Wrath,primary,/gp2Zfza1j955qUU6iyDDdDsJk1H.jpg,44,0.5,0.5,0.5,0.186,0.186,0.186,
69142,The Wrath,The Wrath,variant,/ciVxIxEBWr14uNl5nLbjKux8QSj.jpg,67,0.0,0.0,0.0,0.1538,0.1538,0.1538,
69142,The Wrath,The Wrath,variant,/gp2Zfza1j955qUU6iyDDdDsJk1H.jpg,44,0.5,0.5,0.5,0.186,0.186,0.186,
69142,The Wrath,The Wrath,variant,/i58d2YSlyrN8yWjncS3UQEqZSCm.jpg,49,0.0,0.0,0.0,0.2553,0.2553,0.2553,
69142,The Wrath,The Wrath,variant,/oeohKveamqYsnjqC5wn0aIXI4hT.jpg,58,0.5,0.5,0.5,0.1569,0.1569,0.1569,
71234,Greed,Greed,primary,/iMraYCxCyB4s0IwlLkPtxrbSt2v.jpg,94,0.0,0.0,0.0,0.0759,0.0759,0.0759,
71234,Greed,Greed,variant,/iMraYCxCyB4s0IwlLkPtxrbSt2v.jpg,94,0.0,0.0,0.0,0.0759,0.0759,0.0759,
72654,Parents,Foreldrar,primary,/6cSYVV21o7T1iMclovdKqnLqy2d.jpg,33,1.0,0.0,1.0,0.4,0.3243,0.4,
72654,Parents,Foreldrar,variant,/6cSYVV21o7T1iMclovdKqnLqy2d.jpg,33,1.0,0.0,1.0,0.4,0.3243,0.4,
72654,Parents,Foreldrar,variant,/xxI1XYYXrzTRaTaog1tjE7scC6J.jpg,754,1.0,0.0,1.0,0.0,0.0,0.0,
74650,Fantasmi,Fantasmi,primary,/vKMfMV1vPsRTiM4YQk603rMTdMh.jpg,232,0.0,0.0,0.0,0.0683,0.0683,0.0683,
74650,Fantasmi,Fantasmi,variant,/8ykbl5Ax5LRg5UjJu2vlmngXjmg.jpg,30,0.0,0.0,0.0,0.4706,0.4706,0.4706,
74650,Fantasmi,Fantasmi,variant,/vKMfMV1vPsRTiM4YQk603rMTdMh.jpg,232,0.0,0.0,0.0,0.0683,0.0683,0.0683,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,primary,/bLXl3iBAUoDAVK7z3m8kXd7AAye.jpg,64,0.0,0.0,0.0,0.1364,0.0,0.1364,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,variant,/bLXl3iBAUoDAVK7z3m8kXd7AAye.jpg,64,0.0,0.0,0.0,0.1364,0.0,0.1364,
76659,Beautiful Swordswomen: Double Seppuku,美女剣士・二人切腹,variant,/nVYUiszbH7MvhD3pHPnkKbUKtfS.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,
80528,The Darkening,The Darkening,primary,/wicP7cM37z3uhNdV5SwoPBZfib6.jpg,28,0.0,0.0,0.0,0.3429,0.3429,0.3429,
80528,The Darkening,The Darkening,variant,/wicP7cM37z3uhNdV5SwoPBZfib6.jpg,28,0.0,0.0,0.0,0.3429,0.3429,0.3429,
81489,Carnivorous,Carnivorous,primary,/uJw5Tb7oCoBoalWKfvTxwt9zVZE.jpg,80,0.0,0.0,0.0,0.1026,0.1026,0.1026,
81489,Carnivorous,Carnivorous,variant,/uJw5Tb7oCoBoalWKfvTxwt9zVZE.jpg,80,0.0,0.0,0.0,0.1026,0.1026,0.1026,
82828,Melancholia,メランコリア,primary,/vmXW0lTUEkjpLdOuzZ06kyTca4T.jpg,501,0.0,0.0,0.0,0.0138,0.0,0.0138,
82828,Melancholia,メランコリア,variant,/vmXW0lTUEkjpLdOuzZ06kyTca4T.jpg,501,0.0,0.0,0.0,0.0138,0.0,0.0138,
82972,Curio,Curio,primary,/pFupZQWYGKBaMg9dZhcfj88BZ4A.jpg,133,1.0,1.0,1.0,0.0917,0.0917,0.0917,
82972,Curio,Curio,variant,/fLD3a9bc24ioDcPb2VVwat9HO00.jpg,35,0.0,0.0,0.0,0.2286,0.2286,0.2286,
82972,Curio,Curio,variant,/pFupZQWYGKBaMg9dZhcfj88BZ4A.jpg,133,1.0,1.0,1.0,0.0917,0.0917,0.0917,
83833,Nostrum,Nostrum,primary,/y33jBhkZAX8hw5WYwze44WCT2CE.jpg,549,0.0,0.0,0.0,0.0,0.0,0.0,
83833,Nostrum,Nostrum,variant,/y33jBhkZAX8hw5WYwze44WCT2CE.jpg,549,0.0,0.0,0.0,0.0,0.0,0.0,
84233,Don't Hang Up,Don't Hang Up,primary,/fccbAyx3DcSHwlR6iwEfwVFhvyD.jpg,95,1.0,1.0,1.0,0.241,0.241,0.241,
84233,Don't Hang Up,Don't Hang Up,variant,/1vVhbo2yoVdoxIdkQWPifQtYfaN.jpg,156,0.3333,0.3333,0.3333,0.1374,0.1374,0.1374,
84233,Don't Hang Up,Don't Hang Up,variant,/Ap5Eg4tn2hSveoQfNoeswL8NBri.jpg,309,0.3333,0.3333,0.3333,0.0,0.0,0.0,
84233,Don't Hang Up,Don't Hang Up,variant,/fccbAyx3DcSHwlR6iwEfwVFhvyD.jpg,95,1.0,1.0,1.0,0.241,0.241,0.241,
84233,Don't Hang Up,Don't Hang Up,variant,/hmMO6JPOrdf63n3emcaeRwb6h6z.jpg,18,0.0,0.0,0.0,0.48,0.48,0.48,
84233,Don't Hang Up,Don't Hang Up,variant,/tV4nKWtWBcoxckaEqMawSUSUSCs.jpg,306,0.3333,0.3333,0.3333,0.0,0.0,0.0,
92312,Django the Bastard,Django il bastardo,primary,/mEgACOh9FGP9g9XoAp8T4kYVK96.jpg,62,1.0,0.3333,1.0,0.5,0.4375,0.5,
92312,Django the Bastard,Django il bastardo,variant,/gtzylsOLaSkMGZDBiFb5PGbrT9A.jpg,84,1.0,0.3333,1.0,0.3855,0.3373,0.3855,
92312,Django the Bastard,Django il bastardo,variant,/kCLooHddDxzBnNPfYnJzzeAa560.jpg,123,1.0,0.3333,1.0,0.2883,0.2523,0.2883,
92312,Django the Bastard,Django il bastardo,variant,/lM9kTdGGSOTkSIHLbXX0SeZRQGr.jpg,21,0.3333,0.0,0.3333,0.2286,0.3429,0.3429,
92312,Django the Bastard,Django il bastardo,variant,/mEgACOh9FGP9g9XoAp8T4kYVK96.jpg,62,1.0,0.3333,1.0,0.5,0.4375,0.5,
92312,Django the Bastard,Django il bastardo,variant,/t3BEghEMWpCYuvNxVJc0QPXjqGa.jpg,142,1.0,0.3333,1.0,0.25,0.2188,0.25,
95008,Scream... and Die!,Scream... and Die!,primary,/lASZNs0GbkObV1ErUhzwgfIpNj9.jpg,14,1.0,1.0,1.0,1.0,1.0,1.0,
95008,Scream... and Die!,Scream... and Die!,variant,/46XK9HCl6n9P6QEbp6MqIAgEzOr.jpg,399,0.3333,0.3333,0.3333,0.0,0.0,0.0,
95008,Scream... and Die!,Scream... and Die!,variant,/4hZYGJrcmwMNK48A0VQWKI4W4zC.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
95008,Scream... and Die!,Scream... and Die!,variant,/aio85fbghDTwnL0NUrWGmsFKp9n.jpg,560,0.3333,0.3333,0.3333,0.0,0.0,0.0,
95008,Scream... and Die!,Scream... and Die!,variant,/lASZNs0GbkObV1ErUhzwgfIpNj9.jpg,14,1.0,1.0,1.0,1.0,1.0,1.0,
95008,Scream... and Die!,Scream... and Die!,variant,/pKdkR0xy0BW9yphKRCzwimWHWUE.jpg,23,0.0,0.0,0.0,0.375,0.375,0.375,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,primary,/wijtfpys0hHRi9ZGSYh7T3aJxCt.jpg,28,1.0,0.0,1.0,1.0,0.2727,1.0,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,variant,/wijtfpys0hHRi9ZGSYh7T3aJxCt.jpg,28,1.0,0.0,1.0,1.0,0.2727,1.0,
100467,The Hand That Feeds the Dead,La mano che nutre la morte,variant,/xoE8nwmet7eQMQRTZ2rRJQmMJ86.jpg,25,0.0,0.0,0.0,0.1364,0.2381,0.2381,
101730,Henge,Henge,primary,/6lWQjl6cQwBT8lF0a5g52S6n2lb.jpg,32,0.0,0.0,0.0,0.1818,0.1818,0.1818,
101730,Henge,Henge,variant,/6lWQjl6cQwBT8lF0a5g52S6n2lb.jpg,32,0.0,0.0,0.0,0.1818,0.1818,0.1818,
101730,Henge,Henge,variant,/g1273UI7b05AxfIifNoW17oX5cf.jpg,6,0.0,0.0,0.0,0.2222,0.2222,0.2222,
102762,Awakening,Awakening,primary,/jUvlPAF8vCYtkmpus3LvwsQGwwd.jpg,610,0.0,0.0,0.0,0.0038,0.0038,0.0038,
102762,Awakening,Awakening,variant,/jUvlPAF8vCYtkmpus3LvwsQGwwd.jpg,610,0.0,0.0,0.0,0.0038,0.0038,0.0038,
109703,Cadaver Bay,Cadaver Bay,primary,/nzADzqDkgkilCPaQf1sNsR4X2cB.jpg,86,0.0,0.0,0.0,0.1205,0.1205,0.1205,
109703,Cadaver Bay,Cadaver Bay,variant,/nzADzqDkgkilCPaQf1sNsR4X2cB.jpg,86,0.0,0.0,0.0,0.1205,0.1205,0.1205,
109707,Flora,Flora,primary,/mgHbHHaclA8YfPvQBi6wRb8q1EY.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
109707,Flora,Flora,variant,/3YDHzKDQCOhZD0zmkl9WgbStNM4.jpg,0,0.0,0.0,0.0,0.0,0.0,0.0,
109707,Flora,Flora,variant,/j6mXoaE3s3ky1kldjBVnnz6gZac.jpg,5,0.0,0.0,0.0,0.4444,0.4444,0.4444,
109707,Flora,Flora,variant,/jgofwLTLMVt2Xp4aPSqly7Nnmm6.jpg,116,0.0,0.0,0.0,0.099,0.099,0.099,
109707,Flora,Flora,variant,/mgHbHHaclA8YfPvQBi6wRb8q1EY.jpg,5,1.0,1.0,1.0,1.0,1.0,1.0,
109707,Flora,Flora,variant,/viCVRUXEeSh3Xa9nwamgNTRynxQ.jpg,9,0.0,0.0,0.0,0.6667,0.6667,0.6667,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,primary,/1CHe4IOSHYoZzb7oV7eh4lVUH1x.jpg,66,0.875,0.875,0.875,0.6667,0.6667,0.6667,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/1CHe4IOSHYoZzb7oV7eh4lVUH1x.jpg,66,0.875,0.875,0.875,0.6667,0.6667,0.6667,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/cgQCJZaVoeCkdt13eh9ot8acZqd.jpg,67,0.0,0.0,0.0,0.2198,0.2198,0.2198,
110772,Stille Nacht IV: Can't Go Wrong Without You,Stille Nacht IV: Can't Go Wrong Without You,variant,/furozn9qtWgCrXHcywYGXHgeTuc.jpg,15,0.375,0.375,0.375,0.5532,0.5532,0.5532,
122742,El asesino del parking,El asesino del parking,primary,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,264,0.0,0.0,0.0,0.0255,0.0255,0.0255,
122742,El asesino del parking,El asesino del parking,variant,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,264,0.0,0.0,0.0,0.0255,0.0255,0.0255,
124046,B.O.R.N.,B.O.R.N.,primary,/trUBdVKkA3K2G1czud2hejVlYGl.jpg,21,0.0,0.0,0.0,0.1,0.1,0.1,
124046,B.O.R.N.,B.O.R.N.,variant,/eP4EzCF17EEerXMQGCPlqHtdYAV.jpg,597,0.0,0.0,0.0,0.0,0.0,0.0,
124046,B.O.R.N.,B.O.R.N.,variant,/trUBdVKkA3K2G1czud2hejVlYGl.jpg,21,0.0,0.0,0.0,0.1,0.1,0.1,
125294,Rough Draft,Rough Draft,primary,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,78,1.0,1.0,1.0,0.274,0.274,0.274,
125294,Rough Draft,Rough Draft,variant,/eYgvetyNQK3paZqZ1UvPjbvRuHy.jpg,95,0.0,0.0,0.0,0.1379,0.1379,0.1379,
125294,Rough Draft,Rough Draft,variant,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,78,1.0,1.0,1.0,0.274,0.274,0.274,
128655,Haunted High,Haunted High,primary,/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,130,0.5,0.5,0.5,0.1639,0.1639,0.1639,
128655,Haunted High,Haunted High,variant,/ajyIf0vd4yxtC8l1bbwIbi16BKm.jpg,10,0.0,0.0,0.0,0.1905,0.1905,0.1905,
128655,Haunted High,Haunted High,variant,/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,130,0.5,0.5,0.5,0.1639,0.1639,0.1639,
128655,Haunted High,Haunted High,variant,/vvBldMlCmq7WDI6eoWIHSAe1JfE.jpg,68,0.0,0.0,0.0,0.1791,0.1791,0.1791,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,primary,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,19,0.75,0.0,0.75,1.0,0.4375,1.0,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,variant,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,19,0.75,0.0,0.75,1.0,0.4375,1.0,
131575,Fear Has 1000 Eyes,Skräcken har 1000 ögon,variant,/z3lzHWlGRs5pD3qgDlIDtFAMojH.jpg,95,0.0,0.0,0.0,0.1649,0.202,0.202,
131815,The Sea Serpent,Serpiente de mar,primary,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,27,0.3333,0.0,0.3333,0.3333,0.3784,0.3784,
131815,The Sea Serpent,Serpiente de mar,variant,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,27,0.3333,0.0,0.3333,0.3333,0.3784,0.3784,
135973,Pennhurst,Pennhurst,primary,/nB5XpTMsO6ukDV0vzjseM45sKFa.jpg,157,1.0,1.0,1.0,0.1295,0.1295,0.1295,
135973,Pennhurst,Pennhurst,variant,/mFjoBkzeDbBmxM8jVfYcHOmmIac.jpg,53,0.0,0.0,0.0,0.1667,0.1667,0.1667,
135973,Pennhurst,Pennhurst,variant,/nB5XpTMsO6ukDV0vzjseM45sKFa.jpg,157,1.0,1.0,1.0,0.1295,0.1295,0.1295,
144839,Evil Stalks This House,Evil Stalks This House,primary,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,23,1.0,1.0,1.0,1.0,1.0,1.0,
144839,Evil Stalks This House,Evil Stalks This House,variant,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,23,1.0,1.0,1.0,1.0,1.0,1.0,
144839,Evil Stalks This House,Evil Stalks This House,variant,/e79AoyQhHzuzFR4yPY5ewQqhAFp.jpg,51,0.0,0.0,0.0,0.4545,0.4545,0.4545,
144909,Charm,Charm,primary,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,114,0.0,0.0,0.0,0.098,0.098,0.098,
144909,Charm,Charm,variant,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,114,0.0,0.0,0.0,0.098,0.098,0.098,
163543,Shelf Life,Shelf Life,primary,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,632,1.0,1.0,1.0,0.0036,0.0036,0.0036,
163543,Shelf Life,Shelf Life,variant,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,632,1.0,1.0,1.0,0.0036,0.0036,0.0036,
163543,Shelf Life,Shelf Life,variant,/mCwnXpiPIyCMeWnIGVzsdRs6PqW.jpg,98,0.0,0.0,0.0,0.086,0.086,0.086,
164423,Ghost of the Needle,Ghost of the Needle,primary,/1LS2hvSXLx7T8CWUgpcUwwBHC46.jpg,259,0.25,0.25,0.25,0.0369,0.0369,0.0369,
