id,title,current_file_path,current_overlap,current_fuzzy,best_file_path,best_overlap,best_fuzzy,gain_overlap,gain_fuzzy,n_variants,propose,reason
122742,El asesino del parking,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,0.0,0.0741,/gEi29ztmZ5G8qvDn5MdYwYd4tpC.jpg,0.0,0.0741,0.0,0.0,1,0,no
124046,B.O.R.N.,/trUBdVKkA3K2G1czud2hejVlYGl.jpg,0.0,0.1,/eP4EzCF17EEerXMQGCPlqHtdYAV.jpg,0.0,1.0,0.0,0.9,2,0,no
125294,Rough Draft,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,1.0,1.0,/w46brjapQYaZon6GHtiVeehmJ4T.jpg,1.0,1.0,0.0,0.0,2,0,no
128655,Haunted High,/ifZy0E6ulw73yb2pbkaKiQAr07T.jpg,0.0,0.1905,/ajyIf0vd4yxtC8l1bbwIbi16BKm.jpg,0.0,0.1905,0.0,0.0,3,0,no
131575,Fear Has 1000 Eyes,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,0.75,1.0,/vwz6fTY8YFkouYjeTMJY9l4pEwq.jpg,0.75,1.0,0.0,0.0,2,0,no
131815,The Sea Serpent,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,0.0,0.2222,/u04cvzPQTmz60zxTbXFCgPH3ncO.jpg,0.0,0.2222,0.0,0.0,1,0,no
135973,Pennhurst,/nB5XpTMsO6ukDV0vzjseM45sKFa.jpg,0.0,0.0833,/mFjoBkzeDbBmxM8jVfYcHOmmIac.jpg,0.0,0.2609,0.0,0.1776,2,0,no
144839,Evil Stalks This House,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,1.0,1.0,/62F7aEOKyqmfkDtG4fN9YZasGsY.jpg,1.0,1.0,0.0,0.0,2,0,no
144909,Charm,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,0.0,0.08,/pS9d7Qz5IjbOzJr1XJPNhuaUm4r.jpg,0.0,0.08,0.0,0.0,1,0,no
163543,Shelf Life,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,1.0,1.0,/75jaF5REzdTuGUTs4fZoNkk0iHZ.jpg,1.0,1.0,0.0,0.0,2,0,no
164423,Ghost of the Needle,/1LS2hvSXLx7T8CWUgpcUwwBHC46.jpg,0.0,0.1739,/1LS2hvSXLx7T8CWUgpcUwwBHC46.jpg,0.0,0.1739,0.0,0.0,1,0,no
192252,The Princess and Toxicant,/lGlYpE4BX691WjjvoKCSFtspKg7.jpg,0.0,0.3636,/es37DEHY8Kx6SxXZrwGdhnKvVLe.jpg,0.0,0.0667,0.0,-0.2969,1,0,no
192573,Zapatlela,/r7lWqWPUXJ3gqjNQubgaOCSI0tR.jpg,0.0,0.2759,/w4GMCJhPbrJN681t6UiaoQgsxo7.jpg,1.0,1.0,1.0,0.7241,1,1,overlap_gain
200377,The Evolution of Snuff,/8o6H3httwOtAWQPOIXHm9qUKKbd.jpg,0.25,0.3111,/8o6H3httwOtAWQPOIXHm9qUKKbd.jpg,0.25,0.3111,0.0,0.0,1,0,no
200672,Torro. Torro. Torro!,/3sCzrtgWaimNKVXk9FHRPx0Q2I4.jpg,0.0,0.087,/3sCzrtgWaimNKVXk9FHRPx0Q2I4.jpg,0.0,0.1818,0.0,0.0948,1,0,no
200803,Altered Species,/93mzxkyy5kaDM1fXXTL2f7yWdHv.jpg,1.0,1.0,/18zduK9buWIrOjTaZeE5xc91uUE.jpg,1.0,1.0,0.0,0.0,3,0,no
204611,The McPherson Tape,/7HT0pnqdIejrjciSnYDvVGL4rXB.jpg,1.0,1.0,/7HT0pnqdIejrjciSnYDvVGL4rXB.jpg,1.0,1.0,0.0,0.0,5,0,no
208703,Rufus,/4HaHva32h3bZ7UfbQmOhzbGJ0Gb.jpg,1.0,1.0,/4HaHva32h3bZ7UfbQmOhzbGJ0Gb.jpg,1.0,1.0,0.0,0.0,4,0,no
210587,Yellow,/3olg9GQuC7xtym6H1gEVHznm8ee.jpg,0.0,0.25,/3olg9GQuC7xtym6H1gEVHznm8ee.jpg,0.0,0.25,0.0,0.0,2,0,no
210734,Battlefield Death Tales,/z453yQUIEXI5mG695ZfeEMkDZnx.jpg,0.0,0.2162,/z453yQUIEXI5mG695ZfeEMkDZnx.jpg,0.0,0.2162,0.0,0.0,1,0,no
214680,Convergence,/b15UobERIODyWwjuIGVRKLBLBkO.jpg,0.0,0.2727,/b15UobERIODyWwjuIGVRKLBLBkO.jpg,0.0,0.2727,0.0,0.0,1,0,no
215280,Billy Badd,/zJwP5epnNOuna569g2fI9QZeeJ1.jpg,0.0,0.1,/zJwP5epnNOuna569g2fI9QZeeJ1.jpg,0.0,0.1,0.0,0.0,1,0,no
216139,Burned at the Stake,/qmMaHJxlcOG7ZByHbO3DPR2KUVD.jpg,0.25,0.24,/3Bf7YXI9d8cCjMznG71lN62tmqQ.jpg,0.25,0.24,0.0,0.0,5,0,no
217903,El virus del poder,/wnx0OxIJiWfChDJ2GuGsKqk4RWS.jpg,1.0,1.0,/wnx0OxIJiWfChDJ2GuGsKqk4RWS.jpg,1.0,1.0,0.0,0.0,1,0,no
219961,Sonata,/A1C6UkDJudXNeTRjB33J9iJASQg.jpg,0.0,0.2,/A1C6UkDJudXNeTRjB33J9iJASQg.jpg,0.0,0.2,0.0,0.0,1,0,no
223281,The Unspeakable,/k3QdOgPjhJsjbd4xjM96gGzPcxr.jpg,1.0,1.0,/k3QdOgPjhJsjbd4xjM96gGzPcxr.jpg,1.0,1.0,0.0,0.0,2,0,no
223344,Maxie,/b8oVCFTxDwF2m5CQwgqzdpppkIp.jpg,0.0,0.125,/b8oVCFTxDwF2m5CQwgqzdpppkIp.jpg,0.0,0.125,0.0,0.0,1,0,no
226023,The Men Who Fell,/qUnmfvrrmn1BFcc7KkXyzwwRrHi.jpg,0.0,0.3125,/qUnmfvrrmn1BFcc7KkXyzwwRrHi.jpg,0.0,0.3125,0.0,0.0,1,0,no
227433,Hong-Do Mirror,/tFyHHxAMmwA76jTb9YRQoocFRmw.jpg,0.0,0.375,/kOUieBvzEb10n6nFA4HjfZ6WZag.jpg,0.0,0.375,0.0,0.0,2,0,no
244305,The Ice House,/x0SzhzlHaOL0oJXo0NkXjPpF9aN.jpg,1.0,1.0,/x0SzhzlHaOL0oJXo0NkXjPpF9aN.jpg,1.0,1.0,0.0,0.0,2,0,no
250172,Martyris,/xBJo7IqWXlStHudpHTFXlSsZG5s.jpg,0.0,0.1333,/xBJo7IqWXlStHudpHTFXlSsZG5s.jpg,0.0,0.1333,0.0,0.0,1,0,no
250788,Savage Encounter,/4Y2Kmg6NLLy4KX9egc5D4Zb2O5I.jpg,1.0,1.0,/4Y2Kmg6NLLy4KX9egc5D4Zb2O5I.jpg,1.0,1.0,0.0,0.0,2,0,no
251526,The Mutagen,/ezpSbTs0epele0tkVKSRkhS7mco.jpg,0.0,0.2609,/ezpSbTs0epele0tkVKSRkhS7mco.jpg,0.0,0.2609,0.0,0.0,1,0,no
254701,The Mask of Love,/laWI93XRbbI2qEnAFPETLUkNwD5.jpg,0.0,0.0,/laWI93XRbbI2qEnAFPETLUkNwD5.jpg,0.0,0.0,0.0,0.0,1,0,no
257275,The Night Comes Too Soon,/5cbhJNkBnonH6qJQgMDyc2qf0Eb.jpg,0.2,0.5854,/5cbhJNkBnonH6qJQgMDyc2qf0Eb.jpg,0.2,0.5854,0.0,0.0,3,0,no
258726,The Game,/cdyvTnRAOxVbQfRtV7pT6rhzHkK.jpg,0.0,0.3158,/4i7VaKbVaZImYmokFSD05KQTo1v.jpg,0.0,0.3158,0.0,0.0,3,0,no
259828,Bloodless,/474HmunD3keIwtapMuRdTKB2pPF.jpg,0.0,0.2353,/474HmunD3keIwtapMuRdTKB2pPF.jpg,0.0,0.2353,0.0,0.0,1,0,no
260824,Under Surveillance,/kdgMFG1sY3oXPDoYelHCgKa8qqP.jpg,0.0,0.2143,/kdgMFG1sY3oXPDoYelHCgKa8qqP.jpg,0.0,0.2143,0.0,0.0,1,0,no
262919,Catacombs,/jaMF5hgc9U11vrbVEdFmsHA2nVJ.jpg,0.0,0.2,/4XCKGjc7prSSij4WmV5pKkmwfRe.jpg,0.0,0.2,0.0,0.0,4,0,no
265321,A Shred Of Mist,/1cy71eeNjdhbTZSVkOa24fsAHyQ.jpg,0.0,0.0833,/1cy71eeNjdhbTZSVkOa24fsAHyQ.jpg,0.0,0.0833,0.0,0.0,1,0,no
272100,Supernatural,/53KU5vgHQtjh5xwFqbRmDUVZYqj.jpg,1.0,1.0,/53KU5vgHQtjh5xwFqbRmDUVZYqj.jpg,1.0,1.0,0.0,0.0,5,0,no
273418,Killer Dead,/mYuEWRvrxGKHGPzdxXY00rGRJHC.jpg,0.0,0.1818,/mYuEWRvrxGKHGPzdxXY00rGRJHC.jpg,0.0,0.1818,0.0,0.0,1,0,no
275203,Locked in a Room,/qCVl8zow8BuYhPrIeXExTnGE7pm.jpg,1.0,1.0,/qCVl8zow8BuYhPrIeXExTnGE7pm.jpg,1.0,1.0,0.0,0.0,2,0,no
276692,Natural Selection,/kmK64pGj3qJov5PHzA5wlcy1KNG.jpg,0.0,0.6667,/kmK64pGj3qJov5PHzA5wlcy1KNG.jpg,0.0,0.6667,0.0,0.0,1,0,no
277506,Invicta,/kaGpoLrYh8EOVu16zJA7iiwXSPw.jpg,0.0,0.3529,/kaGpoLrYh8EOVu16zJA7iiwXSPw.jpg,0.0,0.3529,0.0,0.0,1,0,no
280928,A Chilling Cosplay,/o9ROr30gNeL8dRWZSMwyvR9SWw7.jpg,0.0,0.0769,/o9ROr30gNeL8dRWZSMwyvR9SWw7.jpg,0.0,0.0769,0.0,0.0,1,0,no
286681,Vayanadan Thampan,/boYm1heIyLu0p2E335z3DPiNc49.jpg,0.0,0.3571,/342UTLrU2GF2gCkDGfBKbj5R6Hn.jpg,1.0,1.0,1.0,0.6429,1,1,overlap_gain
289476,Kill Me Tomorrow,/dnLLx5mJ536VEH6YgnFUNAlyJiP.jpg,0.0,0.2105,/dnLLx5mJ536VEH6YgnFUNAlyJiP.jpg,0.0,0.2105,0.0,0.0,1,0,no
290696,Dysmorphia,/2ljxAHBIQKNBgSuLGamPwPKGYBU.jpg,1.0,1.0,/2ljxAHBIQKNBgSuLGamPwPKGYBU.jpg,1.0,1.0,0.0,0.0,5,0,no
290732,VIViD,/VirWpx8UbFlKk2LuUIPJrCcBbn.jpg,1.0,1.0,/VirWpx8UbFlKk2LuUIPJrCcBbn.jpg,1.0,1.0,0.0,0.0,5,0,no
292227,Night is the Time For Killing,/mqkxympXKa2gsHfQ6KCRPY8Ts92.jpg,0.1667,0.24,/jGdLkoAHk3gZgUWziYAY39FZNmo.jpg,0.1667,0.4,0.0,0.16,2,0,no
294488,Maniac Too!,/uwWcnJvOi3e6y3n1kv6pt0GP9lQ.jpg,0.0,0.2857,/uwWcnJvOi3e6y3n1kv6pt0GP9lQ.jpg,0.0,0.2857,0.0,0.0,1,0,no
299637,Masseur’s Curse,/pH2r170zmYOajkLOHNEuPL6wmVP.jpg,0.0,0.1935,/3KKesffizAlw4IavqAeXshaorzE.jpg,0.0,0.1935,0.0,0.0,2,0,no
300817,Graves & Bones,/cXnLR3frbI1ZrEuy2j7Ub7xic0.jpg,1.0,1.0,/cXnLR3frbI1ZrEuy2j7Ub7xic0.jpg,1.0,1.0,0.0,0.0,1,0,no
302038,An Erotic Tale of Ms. Dracula,/nBrYeXLAdqlH30CO2VpMTXgXeTk.jpg,1.0,1.0,/fGfx64kW8Nf4yoav4xUZVTxlVUu.jpg,1.0,1.0,0.0,0.0,3,0,no
302512,Awaken the Devil,/uducCd6iOb5eBaQm18ouZ6aRlmM.jpg,0.0,0.4286,/uducCd6iOb5eBaQm18ouZ6aRlmM.jpg,0.0,0.4286,0.0,0.0,1,0,no
303898,Cut Throat,/xtxOdFj4yUZdGMYaTNHaA7VOEaT.jpg,1.0,1.0,/xtxOdFj4yUZdGMYaTNHaA7VOEaT.jpg,1.0,1.0,0.0,0.0,4,0,no
308135,Cryptid,/wSODkEM8hm952IXZI73mwBVdJmL.jpg,0.0,0.375,/wSODkEM8hm952IXZI73mwBVdJmL.jpg,0.0,0.375,0.0,0.0,1,0,no
308421,Somebody's There,/7jV3PYF3sQ2CVRDsIlpUdtNsUUg.jpg,0.0,0.3333,/7jV3PYF3sQ2CVRDsIlpUdtNsUUg.jpg,0.0,0.3333,0.0,0.0,1,0,no
309063,The Ouija Experiment 2: Theatre of Death,/oqOvK0nyUCA32qp4xsNONzgMKkR.jpg,0.5,0.7308,/oqOvK0nyUCA32qp4xsNONzgMKkR.jpg,0.5,0.7308,0.0,0.0,3,0,no
321768,Captive,/Amqdt4zL6wt5StJNxR4blfyMFu8.jpg,1.0,1.0,/Amqdt4zL6wt5StJNxR4blfyMFu8.jpg,1.0,1.0,0.0,0.0,2,0,no
322858,The Third Sex,/snzSFKPWUMFONxYbhivnDkEXnIO.jpg,0.0,0.2581,/snzSFKPWUMFONxYbhivnDkEXnIO.jpg,0.0,0.2581,0.0,0.0,1,0,no
328939,Cheerleader Camp 2 the Death,/sbrOnyatrFN11VO0EDWtsbYakni.jpg,1.0,1.0,/sbrOnyatrFN11VO0EDWtsbYakni.jpg,1.0,1.0,0.0,0.0,5,0,no
332689,Playing with Dolls,/c2dgNpCRWc1zlgltuvqjyOuiJfY.jpg,1.0,1.0,/9mTZw5FG99Qnb6KeSZ6clSJ73wm.jpg,1.0,1.0,0.0,0.0,5,0,no
336107,Meat the Jones,/rOVg9nIwjwcfNqEdGrfN331D8XT.jpg,0.3333,0.5,/rOVg9nIwjwcfNqEdGrfN331D8XT.jpg,0.3333,0.5,0.0,0.0,2,0,no
347438,Kamara Kattu,/jOrmemeTahRUISXsif2eq4LJUAB.jpg,1.0,1.0,/jOrmemeTahRUISXsif2eq4LJUAB.jpg,1.0,1.0,0.0,0.0,1,0,no
347855,Curtain,/qVoBlKoBg4xfnBP6lIuozzQPAsi.jpg,0.0,0.2353,/qVoBlKoBg4xfnBP6lIuozzQPAsi.jpg,0.0,0.2353,0.0,0.0,1,0,no
354386,Turnover,/yioVDzmwml47SVywSjUZRlpElt4.jpg,0.0,0.125,/yioVDzmwml47SVywSjUZRlpElt4.jpg,0.0,0.125,0.0,0.0,1,0,no
359056,Primordial,/bwXwUdpBsB5rav8ij0cMDsjppNx.jpg,0.0,0.24,/2QKQUDFtL50Cj9IwUu6HnPr7NAU.jpg,1.0,1.0,1.0,0.76,4,1,overlap_gain
362807,Paranoid,/cM7MXLsK2wCBPOaS0Kx4lGF3GwO.jpg,0.0,0.2222,/cM7MXLsK2wCBPOaS0Kx4lGF3GwO.jpg,0.0,0.2222,0.0,0.0,1,0,no
366071,Enchiridion,/g4vuzLgXCsQkv81NSuIZGtj3msf.jpg,0.0,0.2581,/g4vuzLgXCsQkv81NSuIZGtj3msf.jpg,0.0,0.2581,0.0,0.0,1,0,no
373027,Geheimnisvolle Freundinnen,/fRSAhijgMYl8xnYgfEuvkVicVx2.jpg,1.0,1.0,/fRSAhijgMYl8xnYgfEuvkVicVx2.jpg,1.0,1.0,0.0,0.0,1,0,no
379100,M is for Merry Christmas,/dQED4TeHOkZ5MXV7ipMRkqkssYO.jpg,0.0,0.2353,/2UyzD2h6buxQeYGcmOZS1RfyXFS.jpg,0.0,0.2353,0.0,0.0,2,0,no
382052,Not Alone,/6WJGrYga0zshLeu5QkZ5r4EJadm.jpg,0.0,0.3333,/6WJGrYga0zshLeu5QkZ5r4EJadm.jpg,0.0,0.3333,0.0,0.0,2,0,no
385378,Gemini,/bzqJHC48CWmGEJ0CemZ2co9jNSx.jpg,0.0,0.2222,/7evAzh0JTESI6xlvXx4LW1kimwt.jpg,0.0,0.2222,0.0,0.0,2,0,no
392051,The Damned Thing,/vbvnKjnH4uDvYcnhe9yb6BOnAXd.jpg,1.0,1.0,/vbvnKjnH4uDvYcnhe9yb6BOnAXd.jpg,1.0,1.0,0.0,0.0,2,0,no
398656,Possessed,/yPE1T5O4COQ9nN2iHVLsPctzYqf.jpg,1.0,1.0,/yPE1T5O4COQ9nN2iHVLsPctzYqf.jpg,1.0,1.0,0.0,0.0,1,0,no
404206,The Music of Jo Hyeja,/1aL2kLtwpFHN59Y5jtE3Yn4gT7D.jpg,0.0,0.2535,/1aL2kLtwpFHN59Y5jtE3Yn4gT7D.jpg,0.0,0.2535,0.0,0.0,1,0,no
404713,Downhill,/mhEzwO6HbYwifOoqe5NUIx2YmAT.jpg,1.0,1.0,/mhEzwO6HbYwifOoqe5NUIx2YmAT.jpg,1.0,1.0,0.0,0.0,1,0,no
406582,Delirium,/pTRhNMh7ndYFVfG4Qhjqgu7WDqb.jpg,0.0,0.1538,/pTRhNMh7ndYFVfG4Qhjqgu7WDqb.jpg,0.0,0.1538,0.0,0.0,1,0,no
410464,Wild Things,/5H9I7AXKoUTiK3IADV1R83cRqrh.jpg,0.0,0.2759,/5H9I7AXKoUTiK3IADV1R83cRqrh.jpg,0.0,0.2759,0.0,0.0,1,0,no
412471,Dark Silence,/pnZDyaoo9OSm2tAHMqf03z9YNWz.jpg,1.0,1.0,/pnZDyaoo9OSm2tAHMqf03z9YNWz.jpg,1.0,1.0,0.0,0.0,4,0,no
412998,Mo,/cY71cdcxk3GWIFrRDnEkUt9ysX6.jpg,0.0,0.4,/cY71cdcxk3GWIFrRDnEkUt9ysX6.jpg,0.0,0.4,0.0,0.0,1,0,no
415852,Blood Church,/zlIa027GbOplbDef65B8dqRKowy.jpg,0.0,0.2667,/luXFqlhYSqsF7nihfEd3Uw4olf7.jpg,0.0,0.2667,0.0,0.0,5,0,no
417180,Vacant House,/jNwRbjsHBDDaYqUOqYUMogRx86R.jpg,1.0,1.0,/jNwRbjsHBDDaYqUOqYUMogRx86R.jpg,1.0,1.0,0.0,0.0,2,0,no
419018,Pearlies,/4yjDIsPfyCmCgErrl4fn9RnJz9u.jpg,0.0,0.3529,/4yjDIsPfyCmCgErrl4fn9RnJz9u.jpg,0.0,0.3529,0.0,0.0,1,0,no
421490,Tall Men,/mC7FhsDmkPvCyIBX2FHXDTBlS8R.jpg,1.0,1.0,/cnDsdEtR1rGJBMrAuQbzBbzWkqC.jpg,1.0,1.0,0.0,0.0,5,0,no
424078,Spirits,/22aTJitI74odsnxVr9uIsuuA55V.jpg,0.0,0.0952,/22aTJitI74odsnxVr9uIsuuA55V.jpg,0.0,0.0952,0.0,0.0,1,0,no
459220,Shockwave,/csqybkX4q5PcJTkkjmsUpWCdiYU.jpg,0.0,0.2857,/csqybkX4q5PcJTkkjmsUpWCdiYU.jpg,0.0,0.2857,0.0,0.0,1,0,no
461724,The Spirits of Jupiter,/tViJzQsFKI1X296wq7PzJzOcXOh.jpg,0.75,0.9143,/n6RU8hnuKE7WuapS5xSjfiKyR5T.jpg,1.0,1.0,0.25,0.0857,3,1,overlap_gain
